Minmum Pixel Intensity,Maximum Pixel Intensity,Mean,SD,Total Pixel,Noise,Entropy,Result
18,255,154.4286535764376,51.11546034256106,855600,0.6066627941611771,7.5496573511976965,1
85,255,182.33071645628797,53.07069763157819,855600,0.37892684769191615,6.673885264240052,1
72,255,143.67607526881721,44.239170568100334,855600,0.47764815337081873,7.253965011365376,1
83,255,154.85458158017767,41.48148585595079,855600,0.4566603151533082,7.196361365077415,1
47,255,172.96362903225807,59.41042240457212,855600,0.37065055462640695,6.772640201670099,1
42,255,119.99109747545582,46.03202283427161,855600,0.4489782331951873,7.321060836716689,1
33,255,140.42466923796167,50.9394450323043,855600,0.5206530336342701,7.533553497368077,1
28,255,152.41171224871437,73.09702850326381,855600,0.3954794338229701,6.930542505489077,1
73,255,186.05815217391304,51.508258296989354,855600,0.36621530253994106,6.994887551324132,1
77,255,176.15635577372603,39.06853457604011,855600,0.3480393014730609,6.965955863188705,1
52,255,184.01802594670406,50.70159158893832,855600,0.4942007395018721,7.353159181683404,1
32,255,136.3456556802244,51.0505274750816,855600,0.29838154307991277,7.447750002780256,1
48,255,172.59534712482468,47.915200823283676,855600,0.3910441817365096,7.208701351163401,1
82,255,180.66224053295932,37.64025218443453,855600,0.34582167542982317,6.918299055293964,1
90,255,185.36099228611502,51.32988763439888,855600,0.3684329285831711,6.637852429492092,1
22,255,161.47859864422628,49.14397520902459,855600,0.5824281260719982,7.482111741684143,1
68,255,200.11344086021506,30.510130320310846,855600,0.2983815430799089,6.555822266022329,1
24,255,115.33556919121085,54.09201196302505,855600,0.44676060715195526,7.619385553701971,1
16,255,134.0366023842917,62.42262914341376,855600,0.5002594065241608,7.685632021292387,1
38,255,159.22937120149604,63.17281498726176,855600,0.4980417804809272,7.233144597244218,1
56,255,144.83930691912107,39.86064026333666,855600,0.6072570052685803,7.2805255723211815,1
45,255,141.25223468910707,66.569074741429,855600,0.500259406524154,6.972186895199863,1
82,255,159.77055750350632,38.57463062986558,855600,0.39488522271557497,7.113640192982337,1
25,255,145.40383590462832,68.14076223553312,855600,0.5228706596775053,7.32023939667639,1
66,255,141.03568256194484,33.858386237683135,855600,0.35409796849536085,6.941145529807133,1
73,255,189.34622253389435,49.688662940968584,855600,0.5123767405687403,7.256120032450769,1
47,255,156.3304125759701,67.4763417670492,855600,0.5024770325673903,6.887409184676206,1
58,255,189.73728494623657,38.9767601693842,855600,0.44454298110871776,7.050439710465001,1
26,255,178.8438090229079,39.013874405187956,855600,0.3744915956054598,7.165749998154289,1
39,255,152.68771972884525,55.95369207283439,855600,0.40537914182432894,7.229661980184086,1
35,255,163.06105072463768,52.7396888749516,855600,0.5929220451807647,7.617621369597921,1
27,255,148.08804230949042,58.730570507867554,855600,0.45281927417425116,7.632700509388122,1
44,255,125.38584385226741,38.928849911995975,855600,0.4572545262607181,7.085683860545544,1
41,255,165.8486909770921,53.57450110540639,855600,0.6999196439251838,7.566529416265227,1
88,255,165.58553646563814,36.08301017382683,855600,0.39104418173650135,6.91678134575087,1
52,255,176.46217157550257,49.81031895863196,855600,0.6403621775306786,7.430377314163529,1
59,255,177.05656848994857,38.06483424356462,855600,0.5333645787862572,7.048120666971138,1
14,255,91.94610448807855,51.844815096625574,855600,0.47764815337080946,7.485155530496524,1
42,255,146.97002454417952,48.902284716226774,855600,0.2923228760576102,7.402129956070798,1
67,255,185.88391070593735,35.45868628484035,855600,0.50853569958967,6.935815279730298,1
73,255,208.7209396914446,32.744619242648994,855600,0.28404658299209534,6.526239290455837,1
27,255,170.92888849929875,46.58229092097332,855600,0.5394232458085618,7.379231828529585,1
92,255,188.8535098176718,35.03820215877172,855600,0.3314867153420084,6.809437568818877,1
65,255,178.87507947639082,41.32556532601202,855600,0.4241493539986148,7.23596470930553,1
56,255,148.17802711547452,39.9935888812313,855600,0.5228706596775073,7.299359603158906,1
21,255,141.5400432445068,69.54251253476177,855600,0.527305911763969,7.343691938902177,1
80,255,179.14726157082748,54.87436859125357,855600,0.391044181736504,6.7175933124717035,1
34,255,157.80404862085086,56.43951183758719,855600,0.7451421502318679,7.656499688554269,1
16,255,96.19408835904629,52.296993305203664,855600,0.4754305273275798,7.516781684451148,1
13,255,163.42257480130903,47.36742134792229,855600,0.39710284875881396,7.421325332928377,1
68,255,171.66702080411406,63.770835224490455,855600,0.39932047480202676,6.357128142734067,1
40,255,144.97980014025245,48.55428642851054,855600,0.5598168729186775,7.516065413247628,1
24,255,164.76848059841046,48.23948098250442,855600,0.5620344989618995,7.4440269770573515,1
67,255,168.3625853202431,42.65265480592118,855600,0.4770539422634184,7.329545122938721,1
51,255,190.32367227676485,43.81137869234339,855600,0.32926908929878346,6.906857460864035,1
21,255,144.3070254791959,78.715471813169,855600,0.4015381008452675,6.949738746741917,1
69,255,205.5344471715755,34.629746047128094,855600,0.28626420903533717,6.604614788043826,1
47,255,154.8306661991585,47.4773618279143,855600,0.3910441817365076,7.3491695691399705,1
44,255,155.4083941093969,44.66948067348639,855600,0.36015663551765525,7.423726202057132,1
42,255,129.1381755493221,43.195853553626094,855600,0.6524795115752645,7.36984425903958,1
63,255,141.8079371201496,42.03562475841273,855600,0.4219317279553785,7.230532490644498,1
19,255,104.2697837774661,53.09005225517509,855600,0.4610955672397687,7.568293178220532,1
29,255,127.14096072931277,56.75842379283683,855600,0.48754786137217115,7.640859298827647,1
80,255,172.0670476858345,41.77016596259074,855600,0.44454298110872137,7.106752649716606,1
47,255,162.440402057036,42.46304733741048,855600,0.4942007395018722,7.3258336937473985,1
56,255,155.74981767180927,46.60307648566156,855600,0.48976548741540976,7.3440754249169276,1
78,255,156.10963884992987,36.78083632342132,855600,0.4015381008452697,6.984592553549209,1
25,255,144.36933964469378,59.65485663708714,855600,0.45725452626070373,7.653572074403703,1
64,255,183.20047568957457,52.662992915536734,855600,0.537205619765318,7.364784643300258,1
55,255,161.64772440392707,45.846747792589746,855600,0.3767092216486958,7.301669524020823,1
96,255,190.64373772791023,32.917729428995756,855600,0.4219317279553742,6.978768017643066,1
30,255,176.14902407667134,63.18353133665867,855600,0.5327703676788408,7.494666278864946,1
77,255,139.2276858345021,31.76158789132915,855600,0.4738071123917678,6.902616735462445,1
59,255,159.90136161757832,55.74926224848407,855600,0.47158948634853753,7.508109593966432,1
95,255,155.65170056100982,28.721872148616335,855600,0.4445429811087232,6.7912708232317875,1
30,255,156.09715521271622,54.29377579936222,855600,0.45060164813101267,7.315751582336538,1
30,255,183.1392391304348,37.20835990131657,855600,0.3563155945385934,7.081270267986193,1
36,255,167.05483520336605,51.289684282166675,855600,0.580210500028778,7.457775192839918,1
33,255,156.94559957924264,54.10901203513118,855600,0.42193172795537554,7.354623783465901,1
56,255,194.53417718560075,41.245548849490106,855600,0.32926908929876697,6.831070147016922,1
26,255,167.91840112201965,47.38990364641573,855600,0.5553816208322081,7.411061354788896,1
45,255,160.95192847124824,54.148352557026556,855600,0.39104418173651756,7.196909594955608,1
45,255,158.7611582515194,42.96143765082722,855600,0.5123767405687395,7.360535899642298,1
19,255,129.2249298737728,66.95435857102264,855600,0.5311469527430286,7.608346627928141,1
65,255,154.04571528751754,38.09667922645624,855600,0.5846457521152425,7.223835108943653,1
56,255,176.3745371669004,55.885840801060816,855600,0.5620344989619026,7.469496997890082,1
63,255,179.1358368396447,55.01299874837715,855600,0.3849855147142227,7.078504697389601,1
42,255,154.90040322580646,43.50529869257493,855600,0.514594366611982,7.394312326287665,1
46,255,119.86316736792894,38.55447462214911,855600,0.4602838597718497,7.083007188753209,1
43,255,170.32321645628798,55.23199023006164,855600,0.5145943666119654,7.509643061236966,1
63,255,195.56470780738664,32.32930821419484,855600,0.30665783614543846,6.649817744670677,1
25,255,170.22321528751752,65.11509361792321,855600,0.5598168729186533,7.587443138345769,1
55,255,177.79776414212247,45.4531100383515,855600,0.5493229538099081,7.399422914073709,1
51,255,158.30896446937822,46.636347242335205,855600,0.3767092216487047,7.3271609524988035,1
95,255,186.86137096774195,52.861529200059046,855600,0.263652955881982,6.290670195394759,1
48,255,179.9512412342216,43.21763111755496,855600,0.4693718603052914,7.18580612420557,1
101,255,160.56256895745676,27.788557493603474,855600,0.43848431408642113,6.744016648865023,1
52,255,144.09943548387096,41.065685267144765,855600,0.533364578786251,7.332905852068983,1
40,255,136.94867695184666,68.26498277441448,855600,0.5063180735464573,6.984176894399392,1
50,255,174.38392589995325,47.086686124707875,855600,0.5620344989618925,7.453332973499843,1
39,255,170.72396096306684,50.40924939403209,855600,0.5620344989618965,7.428914269512081,1
19,255,108.77504558204768,58.01448473632993,855600,0.5145943666119761,7.623665828006665,1
28,255,122.83838475923329,73.74941801473793,855600,0.5349879937220934,6.987415126598953,1
45,255,144.50646563814865,58.47399023639145,855600,0.5145943666119824,7.61111882359042,1
47,255,128.7500654511454,38.38348752134786,855600,0.45281927417425094,7.074905793607616,1
31,255,138.5170278167368,59.07510504750853,855600,0.44070194012965924,7.2685892180573894,1
58,255,136.7489375876578,42.97062456134413,855600,0.427990394977674,7.24595523441239,1
46,255,168.79714703132305,59.43293968289008,855600,0.5989807122030475,7.570091163424906,1
69,255,172.90314516129033,43.1719392422213,855600,0.2614353298387522,7.239214461770349,1
18,255,169.03430575035063,43.97004068257098,855600,0.3971028487587975,7.331801752327662,1
69,255,205.9223468910706,43.368006968653695,855600,0.36015663551765226,6.694558904622931,1
31,255,163.08314399251987,57.51895485392545,855600,0.5824281260720064,7.601835974997723,1
53,255,135.1684502103787,37.36824602603644,855600,0.45281927417424317,7.053346139263514,1
37,255,157.99286348761103,65.17858140228559,855600,0.5228706596774951,7.272398654196004,1
103,255,191.30325151940158,49.69142316280231,855600,0.2305477836198857,6.104466359228845,1
125,255,202.7923363721365,41.15773223022287,855600,0.20571890442330945,5.919005252399718,1
36,255,155.98580645161292,63.40156113396112,855600,0.45119585923842404,7.505587426359782,1
51,255,156.53243571762505,46.92044533634531,855600,0.28020554201302034,7.356098083348022,1
27,255,175.13064399251988,61.30508532995598,855600,0.44070194012966457,7.49442726494765,1
50,255,112.79628681626929,36.66187864106671,855600,0.5349879937220879,7.0408317974201395,1
52,255,141.60785881252923,45.955368213575774,855600,0.5145943666119761,7.268320852898132,1
63,255,139.62329242636747,37.64340508920767,855600,0.4279903949776786,7.043160385102958,1
32,255,159.4843115942029,53.61764495619067,855600,0.4550369002174783,7.552692078380284,1
42,255,168.03559841047218,50.67372805957115,855600,0.3232104222764873,6.853478876456657,1
53,255,166.56537050023374,44.372857799632364,855600,0.4550369002174799,7.336474113547326,1
27,255,141.78433847592333,65.27417743633508,855600,0.5002594065241601,7.575019221557938,1
31,255,178.0058894343151,59.783306683176086,855600,0.4362666880431978,7.453846749220135,1
70,255,168.17172159887798,44.49196006084919,855600,0.4550369002174787,7.241357750327161,1
48,255,180.3361605890603,51.94871266975989,855600,0.5145943666119762,7.402794121650638,1
53,255,179.72089644693781,46.377445142476965,855600,0.3044402101022094,6.740459989654497,1
63,255,169.83549672744272,39.82055857984842,855600,0.34390115494030055,7.257541489473354,1
33,255,178.8871154745208,62.2753140461961,855600,0.5145943666119931,7.448419017015777,1
28,255,134.16120967741935,52.642539965423424,855600,0.5273059117639679,7.569148478672706,1
111,255,195.39533309957923,46.664293185381,855600,0.21621282353206686,6.0343371044507,1
17,255,100.29629733520336,52.71623619012247,855600,0.46715423426206665,7.544475970233187,1
59,255,164.84110215053764,45.093337287704955,855600,0.37670922164868365,7.283975105245164,1
21,255,113.66942262739597,57.67784759645556,855600,0.5085356995896839,7.632368394330731,1
107,255,165.2335752688172,26.89525519214233,855600,0.4241493539986052,6.696739825153957,1
57,255,130.04132421692378,34.9609423074701,855600,0.3684329285831725,6.942821250941231,1
30,255,156.7082187938289,54.505391297233324,855600,0.4610955672397666,7.577670228923653,1
22,255,121.96906732117812,63.142525667023406,855600,0.4715894863485233,7.271903509513038,1
28,255,133.28867928938757,60.30517149976584,855600,0.45281927417424583,7.273933415084877,1
39,255,147.37381954184198,49.3603277305499,855600,0.4015381008452514,7.392603221827339,1
73,255,176.50597826086957,42.273692542022424,855600,0.25921770379552367,7.206636070108752,1
37,255,161.16336489013557,52.367623584147495,855600,0.4152788498256866,7.306718037714621,1
40,255,167.0311535764376,50.71859434004079,855600,0.582428126072009,7.562517121592734,1
26,255,150.83673211781206,56.43317912290151,855600,0.4693718603052998,7.617733599310817,1
41,255,155.27275011687703,45.1442855761775,855600,0.6028217531821135,7.293684423298523,1
36,255,138.99517531556802,55.85187922030955,855600,0.4671542342620647,7.630472665438203,1
38,255,161.47258181393175,55.410085199701776,855600,0.4241493539986221,7.552757762487027,1
58,255,161.63260986442262,45.64336163022141,855600,0.49641836554510216,7.414265116877656,1
42,255,162.67987844787282,62.90002086679832,855600,0.508535699589686,7.235281221643698,1
65,255,155.85465404394577,38.01846090577868,855600,0.5024770325673924,7.232175476562632,1
53,255,124.29555516596541,48.87778071152703,855600,0.5190296186984384,7.336330526518106,1
47,255,170.84368747078074,47.755765185670995,855600,0.5852399632226385,7.465247615643181,1
34,255,143.50953366058906,57.99689197708605,855600,0.41971410191214603,7.258931236130189,1
71,255,171.35553529686769,40.57304103920251,855600,0.35409796849535,7.01230428077088,1
22,255,167.01922159887798,66.15624896834358,855600,0.5642521250051327,7.629204726677847,1
37,255,168.33803412809723,48.88452113031304,855600,0.5002594065241578,7.3239450735249,1
26,255,120.48201612903226,61.67757096219697,855600,0.5824281260720046,7.696463141845307,1
16,255,150.66448340345957,52.22935365544124,855600,0.6105038351402442,7.583436829741752,1
41,255,174.2096201496026,49.567246946598345,855600,0.5515405798531302,7.398552686820799,1
42,255,142.091683029453,49.82603377661065,855600,0.4241493539986185,7.247640346149759,1
12,255,123.11623539036933,64.06205477637911,855600,0.49360652839447244,7.417491426621993,1
58,255,182.3900397381954,44.28259372972411,855600,0.37227396956222303,7.106490087875412,1
22,255,174.15536115007012,41.22765312361212,855600,0.38114447373515575,7.247963002835028,1
48,255,174.114497428705,48.4258887234965,855600,0.31493412921096015,6.798543418486932,1
20,255,171.65103436185134,42.526809608911535,855600,0.3849855147142158,7.289756809652819,1
82,255,205.57796283309958,37.08418167483688,855600,0.19360157037872697,6.323377545432124,1
54,255,195.85866877045348,51.27714244714956,855600,0.40759676786755805,6.905233767542329,1
26,255,149.74250584385226,55.997635015548504,855600,0.45281927417425155,7.364825355136593,1
22,255,111.77438639551193,53.79458666590627,855600,0.452819274174247,7.606060870432558,1
37,255,140.95541023842918,49.05109390042623,855600,0.5816164186040748,7.532818178808632,1
22,255,144.4991187470781,58.60157208821537,855600,0.4859244464363371,7.631807999645916,1
78,255,189.24669004207573,49.86755079492083,855600,0.3540979684953555,6.948866421383867,1
20,255,140.30902407667134,57.767340550877584,855600,0.6977020178819521,7.6107113289720605,1
36,255,167.8127641421225,56.03690049357721,855600,0.5592226618112673,7.550558499033714,1
34,255,180.74742052360915,58.3209819169062,855600,0.42636698004184104,7.420148428759833,1
46,255,117.04555049088358,50.60907944345538,855600,0.5394232458085483,7.351866370381182,1
78,255,155.595502571295,39.413399281040704,855600,0.399320474802042,7.144271091005245,1
33,255,142.06808438522674,45.61508570168561,855600,0.5394232458085603,7.482520493820509,1
27,255,106.93744389901823,42.3308359120827,855600,0.4798657794140507,7.166936074807518,1
64,255,202.79553646563815,45.81465598049116,855600,0.37065055462640456,6.765726282281358,1
78,255,202.0760553997195,38.4030983014123,855600,0.21177757144560969,6.394359102841251,1
62,255,153.09665848527348,44.281371861428575,855600,0.48976548741539777,7.2458642108464355,1
50,255,170.87230014025246,58.87127012702384,855600,0.46109556723976847,7.169406752008196,1
60,255,156.74441912108463,60.298785259738246,855600,0.4556311113248804,6.970507890173729,1
52,255,139.87429523141654,40.86483119454839,855600,0.6260272174428518,7.3061687177037,1
61,255,175.00789036933148,42.297693725516105,855600,0.44010772902226264,7.271300322539382,1
41,255,151.83833099579243,69.98595976619418,855600,0.5145943666119708,6.921481909518411,1
42,255,141.18838592800375,48.77484277754755,855600,0.532770367678855,7.447560809270073,1
59,255,131.1331580177653,47.24592377502615,855600,0.5123767405687358,7.315339331927643,1
103,255,195.22166316035532,30.93759877696979,855600,0.40153810084527547,6.892030587870197,1
78,255,149.43297335203366,42.825356475630585,855600,0.4671542342620649,7.2264560601342,1
46,255,161.3011150070126,43.081467865714224,855600,0.5802105000287812,7.226478618670564,1
56,255,160.95269635343618,45.94996186524915,855600,0.269711622904276,7.328560373972691,1
60,255,181.03999181860684,43.92625653133224,855600,0.5372056197653308,7.342921282357152,1
44,255,165.28990532959327,60.95511923941859,855600,0.4776481533708246,7.190130928674932,1
63,255,193.82983520336606,47.205571860986126,855600,0.4489782331951841,7.197581369564211,1
24,255,146.3772206638616,56.92732750750493,855600,0.464936608218834,7.383505900568123,1
54,255,154.92544880785414,45.66054508146078,855600,0.40153810084526564,7.160872900392748,1
37,255,183.5234244974287,61.158928310337366,855600,0.46331319328299064,7.085195332661509,1
34,255,159.8544822346891,68.07174550006903,855600,0.3910441817365129,6.874592791390748,1
40,255,165.16912108461898,50.76737261498678,855600,0.4053791418243311,7.26524938471208,1
31,255,152.62172393641887,65.5457494052607,855600,0.5168119926552002,7.277326359352083,1
39,255,159.13471715755026,62.93316311816779,855600,0.4467606071519529,7.485193753588164,1
75,255,174.59626227208977,39.90877101919088,855600,0.4511958592384195,7.24270415942822,1
47,255,146.30257363253858,48.03209350979981,855600,0.514594366611981,7.414971132529855,1
78,255,177.01988078541373,59.82076542435635,855600,0.3789268476919259,6.30468428256699,1
25,255,147.7938662926601,58.07033205475005,855600,0.4241493539986192,7.466724477380799,1
50,255,160.49645395044413,42.946164223986635,855600,0.3540979684953544,7.367670308647277,1
30,255,132.33188405797102,50.08565244540898,855600,0.6072570052685733,7.563053688196686,1
57,255,133.43162108461897,37.91904819915106,855600,0.44070194012965686,7.055302047791975,1
58,255,179.73323165030388,44.70839137543177,855600,0.5553816208322009,7.349374363175346,1
35,255,158.33597358578774,56.20023406938967,855600,0.4406223309364779,7.576849371923126,1
30,255,110.8640603085554,41.540630550172764,855600,0.4776481533708181,7.1487457246178066,1
68,255,187.06978845254793,41.14040966566514,855600,0.5145943666119868,7.229624686638531,1
16,255,166.29188522674147,45.575577902472915,855600,0.3971028487588051,7.375392862375687,1
24,255,137.79860682561946,65.79718902516325,855600,0.5145943666119738,7.58623982732135,1
68,255,145.44767882187938,37.370156161263594,855600,0.41971410191215325,7.031554828795999,1
45,255,170.7986781206171,48.83380976378965,855600,0.5720138161564323,7.506901167917604,1
48,255,148.7155049088359,47.660055306302,855600,0.41365543488985385,7.203307054571213,1
73,255,151.22138849929874,40.264978085808735,855600,0.40537914182433354,7.173241289348238,1
66,255,158.30551309022908,43.58380623533552,855600,0.47158948634852504,7.21439227587061,1
27,255,158.05465053763442,59.101138339772525,855600,0.6072570052685744,7.646785570215132,1
66,255,166.24421809256663,42.184983210082045,855600,0.3662153025399286,7.060904839223208,1
29,255,152.49185600748012,56.00307907505354,855600,0.42193172795538136,7.410030886717915,1
40,255,166.91787517531557,56.07311037082361,855600,0.5190296186984374,7.5375663317654755,1
33,255,130.07790088826553,50.34869700429577,855600,0.5581934579828322,7.501085576228441,1
20,255,121.56539971949509,50.29263498116671,855600,0.592922045180758,7.570365889155579,1
38,255,104.463605656849,37.10043976250149,855600,0.39932047480203536,6.898621027596797,1
64,255,126.72699976624591,34.05560704288463,855600,0.5063180735464532,6.976015077457033,1
53,255,131.43261921458625,43.93551012896733,855600,0.4384843140864218,7.28094168160742,1
34,255,130.82158251519402,60.393792212015484,855600,0.5575992468754329,7.672779505279058,1
70,255,158.3094518466573,37.31458096694013,855600,0.5763694590496994,7.19535884844742,1
63,255,181.62190392706873,36.70113412449854,855600,0.5145943666119833,6.991831897319618,1
35,255,159.5717391304348,57.78600507663103,855600,0.539423245808558,7.593515432903583,1
73,255,150.93710028050492,37.08488916150142,855600,0.41587306093308024,7.010494521831402,1
11,255,82.95173679289388,50.91461886335641,855600,0.4814891943498827,7.4219318261602245,1
30,255,125.78500701262273,61.030325240488,855600,0.5703107920274154,7.685756172698234,1
56,255,153.11337307152874,61.7899178382133,855600,0.4693718603052954,6.964661327826404,1
36,255,146.5606054230949,44.815414622189486,855600,0.5372056197653263,7.456742496355166,1
